COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30
RIL,N,0,R I L PROPERTY,2023-03-21,6.2,,,,,21,3,2023,62.5,0.1188439314633305,0.08087488714142688,0.03796904432190362,5.795,6.303765275213587,5.2862347247864125,-12.0,0.33571428571428585,0.33571428571428585,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.5,5.6,5.7,5.7,5.6,5.6,5.7,5.971428571428571,5.857142857142857,5.706666666666665
RIL,N,0,R I L PROPERTY,2023-03-22,6.1,,,,,22,3,2023,56.521739130434796,0.10664013172472231,0.08602793605808597,0.020612195666636343,5.8149999999999995,6.306078297969725,5.323921702030274,-60.0,0.35000000000000014,0.35000000000000014,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.5,5.6,5.7,5.7,5.6,5.6,5.971428571428572,5.8999999999999995,5.716666666666666
RIL,N,0,R I L PROPERTY,2023-03-23,5.8,,,,,23,3,2023,50.0,0.08788627002951888,0.08639960285237255,0.0014866671771463225,5.825,6.305679343823871,5.344320656176129,45.0,0.3500000000000001,0.3500000000000001,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.5,5.6,5.7,5.7,5.6,6.0,5.921428571428572,5.726666666666666
RIL,N,0,R I L PROPERTY,2023-03-24,5.9,,,,,24,3,2023,50.0,0.06421431263265553,0.08196254480842916,-0.01774823217577362,5.83,6.302841355391447,5.357158644608553,-17.0,0.3428571428571429,0.3428571428571429,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.5,5.6,5.7,5.7,6.014285714285713,5.921428571428572,5.7333333333333325
RIL,N,0,R I L PROPERTY,2023-03-27,5.9,,,,,27,3,2023,47.82608695652172,0.03695891224898595,0.07296181829654051,-0.03600290604755456,5.83,6.302841355391447,5.357158644608553,24.0,0.3428571428571429,0.3428571428571429,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.5,5.6,5.7,6.0,5.921428571428572,5.7333333333333325
RIL,N,0,R I L PROPERTY,2023-03-28,5.6,,,,,28,3,2023,47.82608695652175,0.023160989871478854,0.06300165261152818,-0.039840662740049326,5.835,6.299644742617524,5.370355257382476,-39.0,0.3428571428571429,0.3428571428571429,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.5,5.6,5.914285714285714,5.914285714285714,5.7299999999999995
RIL,N,0,R I L PROPERTY,2023-03-29,5.7,,,,,29,3,2023,35.0,0.004109500944697864,0.05122322227816212,-0.047113721333464254,5.845000000000001,6.277739133768529,5.412260866231472,-14.0,0.3142857142857144,0.3142857142857144,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.5,5.828571428571429,5.9071428571428575,5.733333333333333
RIL,N,0,R I L PROPERTY,2023-03-30,5.6,,,,,30,3,2023,36.8421052631579,-0.018840919165397985,0.0372103939894501,-0.056051313154848084,5.840000000000001,6.286742596321888,5.393257403678113,27.0,0.3142857142857144,0.3142857142857144,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.5,5.757142857142857,5.864285714285715,5.736666666666666
RIL,N,0,R I L PROPERTY,2023-03-31,5.7,,,,,31,3,2023,43.75,-0.03660730621273345,0.02244685394901339,-0.05905416016174684,5.825,6.29683850939423,5.35316149060577,-6.0,0.29285714285714287,0.29285714285714287,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.5,5.685714285714285,5.828571428571428,5.736666666666666
RIL,N,0,R I L PROPERTY,2023-04-03,5.5,,,,,3,4,2023,43.75,-0.050109662945401645,0.007935550570130383,-0.05804521351553203,5.815,6.306078297969726,5.323921702030275,-30.0,0.3,0.3,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.4,5.628571428571428,5.814285714285714,5.7366666666666655
RIL,N,0,R I L PROPERTY,2023-04-04,5.6,,,,,4,4,2023,37.50000000000002,-0.06809459015253072,-0.007270477574401838,-0.060824112578128885,5.8,6.3231483637805965,5.276851636219403,33.0,0.29999999999999993,0.29999999999999993,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.5,5.585714285714286,5.8,5.739999999999998
RIL,N,0,R I L PROPERTY,2023-04-06,5.5,,,,,6,4,2023,15.384615384615387,-0.08938654633871401,-0.023693691327264274,-0.06569285501144974,5.775,6.34393251842931,5.206067481570691,7.0,0.28571428571428564,0.28571428571428564,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.542857142857144,5.771428571428571,5.736666666666666
RIL,N,0,R I L PROPERTY,2023-04-10,5.4,,,,,10,4,2023,15.384615384615458,-0.0970724203154818,-0.038369437124907785,-0.058702983190574015,5.735,6.290451452234554,5.179548547765447,-6.0,0.28571428571428564,0.28571428571428564,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.6,5.5,5.707142857142856,5.7299999999999995
RIL,N,0,R I L PROPERTY,2023-04-11,5.4,,,,,11,4,2023,30.769230769230774,-0.08603346208855633,-0.047902242117637495,-0.03813121997091884,5.715,6.258962072981293,5.171037927018706,-13.0,0.27857142857142847,0.27857142857142847,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.6,5.457142857142857,5.642857142857143,5.723333333333333
RIL,N,0,R I L PROPERTY,2023-04-12,5.6,,,,,12,4,2023,30.769230769230774,-0.08438147530576856,-0.05519808875526371,-0.02918338655050485,5.705,6.257410983541098,5.1525890164589025,11.0,0.27142857142857135,0.27142857142857135,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.6,5.457142857142857,5.6071428571428585,5.723333333333333
RIL,N,0,R I L PROPERTY,2023-04-17,5.7,,,,,17,4,2023,42.857142857142854,-0.06617115545821939,-0.05739270209585485,-0.00877845336236454,5.705,6.257410983541098,5.1525890164589025,-39.0,0.2571428571428571,0.2571428571428571,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.6,5.457142857142857,5.571428571428571,5.72
RIL,N,0,R I L PROPERTY,2023-04-18,5.7,,,,,18,4,2023,40.00000000000001,-0.06710413956104233,-0.05933498958889235,-0.0077691499721499815,5.6899999999999995,6.247815287292167,5.132184712707832,11.0,0.25,0.25,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.4,5.485714285714286,5.557142857142857,5.723333333333333
RIL,N,0,R I L PROPERTY,2023-04-19,5.5,,,,,19,4,2023,46.66666666666665,-0.05909318249560691,-0.059286628170235264,0.0001934456746283536,5.66,6.164297322493076,5.155702677506924,0.0,0.25,0.25,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.6,5.485714285714285,5.535714285714286,5.726666666666666
RIL,N,0,R I L PROPERTY,2023-04-20,5.6,,,,,20,4,2023,50.0,-0.05214336505122841,-0.05785797554643389,0.005714610495205483,5.625,6.029579053494268,5.220420946505732,2.0,0.2357142857142857,0.2357142857142857,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.8,5.514285714285713,5.528571428571428,5.726666666666665
RIL,N,0,R I L PROPERTY,2023-04-21,5.6,,,,,21,4,2023,46.15384615384613,-0.04610412500162919,-0.05550720543747295,0.009403080435843758,5.6,5.937170892169412,5.262829107830587,7.0,0.2357142857142857,0.2357142857142857,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.7,5.557142857142857,5.528571428571428,5.719999999999999
RIL,N,0,R I L PROPERTY,2023-04-24,5.6,,,,,24,4,2023,42.85714285714287,-0.056801539492665754,-0.05576607224851152,-0.0010354672441542367,5.57,5.860915071708859,5.279084928291142,0.0,0.24999999999999994,0.24999999999999994,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.7,5.585714285714286,5.5214285714285705,5.716666666666666
RIL,N,0,R I L PROPERTY,2023-04-25,5.5,,,,,25,4,2023,42.85714285714285,-0.07251260167803508,-0.05911537813441624,-0.013397223543618844,5.54,5.810671679151586,5.269328320848414,92.0,0.25714285714285706,0.25714285714285706,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.8,5.557142857142858,5.507142857142857,5.706666666666666
RIL,N,0,R I L PROPERTY,2023-04-26,5.4,,,,,26,4,2023,42.85714285714285,-0.08399548399787626,-0.06409139930710825,-0.019904084690768015,5.515,5.77677531547011,5.253224684529889,-59.0,0.24999999999999994,0.24999999999999994,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,6.2,5.528571428571429,5.492857142857142,5.689999999999999
RIL,N,0,R I L PROPERTY,2023-04-27,5.3,,,,,27,4,2023,37.499999999999986,-0.10798924668153553,-0.07287096878199371,-0.03511827789954182,5.485,5.791250671320428,5.178749328679572,47.0,0.25,0.25,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,6.0,5.471428571428572,5.478571428571429,5.659999999999999
RIL,N,0,R I L PROPERTY,2023-04-28,5.2,,,,,28,4,2023,43.75,-0.1175799240356108,-0.08181275983271713,-0.035767164202893664,5.465000000000001,5.791222397501431,5.13877760249857,-78.0,0.25000000000000006,0.25000000000000006,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.7,5.4142857142857155,5.45,5.63
RIL,N,0,R I L PROPERTY,2023-05-02,5.1,,,,,2,5,2023,41.1764705882353,-0.13970846128982295,-0.09339190012413831,-0.04631656116568464,5.43,5.79763826614873,5.06236173385127,33.0,0.25000000000000006,0.25000000000000006,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.7,5.3571428571428585,5.435714285714285,5.613333333333333
RIL,N,0,R I L PROPERTY,2023-05-03,5.0,,,,,3,5,2023,35.294117647058826,-0.16343072311246942,-0.10739966472180454,-0.056031058390664884,5.395,5.822846504694089,4.96715349530591,-16.0,0.2571428571428572,0.2571428571428572,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.8,5.271428571428571,5.4142857142857155,5.590000000000001
RIL,N,0,R I L PROPERTY,2023-05-04,5.2,,,,,4,5,2023,31.25,-0.17217687441952823,-0.12035510666134928,-0.05182176775817894,5.369999999999999,5.829290070022262,4.910709929977736,-38.0,0.2571428571428572,0.2571428571428572,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,6.2,5.171428571428572,5.378571428571428,5.5600000000000005
RIL,N,0,R I L PROPERTY,2023-05-08,5.2,,,,,8,5,2023,37.499999999999986,-0.16908993456700117,-0.13010207224247966,-0.038987862324521505,5.35,5.820162345981629,4.87983765401837,25.0,0.2571428571428572,0.2571428571428572,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,6.3,5.114285714285715,5.335714285714286,5.5200000000000005
RIL,N,0,R I L PROPERTY,2023-05-09,5.1,,,,,9,5,2023,26.666666666666643,-0.17272164910343246,-0.13862598761467024,-0.034095661488762224,5.325,5.814360484929596,4.835639515070405,16.0,0.2571428571428572,0.2571428571428572,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,6.1,5.0857142857142845,5.307142857142857,5.48
RIL,N,0,R I L PROPERTY,2023-05-10,5.2,,,,,10,5,2023,39.99999999999999,-0.15764425565928697,-0.14242964122359358,-0.015214614435693385,5.3149999999999995,5.8060782979697265,4.8239217020302725,-38.0,0.2571428571428572,0.2571428571428572,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,6.0,5.042857142857143,5.257142857142857,5.4433333333333325
RIL,N,0,R I L PROPERTY,2023-05-11,5.2,,,,,11,5,2023,33.33333333333333,-0.1520121752610608,-0.14434614803108703,-0.007666027229973782,5.305000000000001,5.805420875495399,4.804579124504603,18.0,0.2571428571428572,0.2571428571428572,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.9,5.057142857142857,5.235714285714285,5.416666666666666
RIL,N,0,R I L PROPERTY,2023-05-12,5.2,,,,,12,5,2023,31.25,-0.15384445215406295,-0.14624580885568222,-0.007598643298380725,5.285,5.80115990994224,4.76884009005776,14.0,0.2571428571428572,0.2571428571428572,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.8,5.042857142857143,5.199999999999998,5.39
RIL,N,0,R I L PROPERTY,2023-05-15,5.0,,,,,15,5,2023,31.25,-0.1535267835983909,-0.14770200380422396,-0.005824779794166929,5.255000000000001,5.763765275213591,4.746234724786411,-25.0,0.25,0.25,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.7,5.042857142857143,5.157142857142857,5.363333333333332
RIL,N,0,R I L PROPERTY,2023-05-16,5.0,,,,,16,5,2023,35.71428571428571,-0.1515283050023708,-0.14846726404385335,-0.003061040958517447,5.23,5.737211157107904,4.722788842892097,20.0,0.24285714285714283,0.24285714285714283,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.6,5.057142857142857,5.114285714285715,5.339999999999999
RIL,N,0,R I L PROPERTY,2023-05-17,5.0,,,,,17,5,2023,38.46153846153846,-0.14823572712796818,-0.1484209566606763,0.00018522953270813658,5.195,5.660550042535992,4.729449957464008,-30.0,0.2214285714285714,0.2214285714285714,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.7,5.057142857142857,5.085714285714286,5.319999999999999
RIL,N,0,R I L PROPERTY,2023-05-18,5.1,,,,,18,5,2023,33.33333333333333,-0.15992119201693455,-0.15072100373192795,-0.0092001882850066,5.16,5.634175184149443,4.685824815850557,90.0,0.2285714285714285,0.2285714285714285,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.6,5.042857142857143,5.064285714285714,5.296666666666667
RIL,N,0,R I L PROPERTY,2023-05-19,4.9,,,,,19,5,2023,38.46153846153846,-0.16725400704940796,-0.15402760439542396,-0.013226402653984004,5.119999999999999,5.57236222095503,4.667637779044968,-69.0,0.22142857142857134,0.22142857142857134,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,5.5,5.014285714285714,5.028571428571428,5.2700000000000005
RIL,N,0,R I L PROPERTY,2023-05-22,4.8,,,,,22,5,2023,38.46153846153846,-0.16311585350448699,-0.15584525421723658,-0.007270599287250407,5.085,5.486444759259405,4.683555240740595,14.0,0.22142857142857134,0.22142857142857134,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,5.5,4.957142857142857,5.007142857142858,5.246666666666667
RIL,N,0,R I L PROPERTY,2023-05-23,5.0,,,,,23,5,2023,45.454545454545475,-0.15801484028833013,-0.15627917143145528,-0.0017356688568748446,5.05,5.3776712087636485,4.722328791236351,-35.0,0.21428571428571422,0.21428571428571422,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,5.5,4.928571428571429,4.985714285714287,5.226666666666668
RIL,N,0,R I L PROPERTY,2023-05-24,4.9,,,,,24,5,2023,54.54545454545453,-0.14424037306440773,-0.15387141175804578,0.009631038693638044,5.029999999999999,5.313586058598756,4.746413941401243,23.0,0.19999999999999993,0.19999999999999993,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,5.4,4.9142857142857155,4.9785714285714295,5.206666666666667
RIL,N,0,R I L PROPERTY,2023-05-25,5.0,,,,,25,5,2023,41.66666666666666,-0.14775906258339244,-0.15264894192311512,0.00488987933972268,5.005,5.276254396035196,4.733745603964803,-12.0,0.1928571428571428,0.1928571428571428,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,5.3,4.9142857142857155,4.985714285714287,5.193333333333333
RIL,N,0,R I L PROPERTY,2023-05-26,5.0,,,,,26,5,2023,41.6666666666667,-0.14085479867281592,-0.1502901132730553,0.009435314600239386,4.985,5.221420677695719,4.748579322304281,-6.0,0.1928571428571428,0.1928571428571428,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,5.4,4.885714285714286,4.971428571428571,5.176666666666666
RIL,N,0,R I L PROPERTY,2023-05-29,5.1,,,,,29,5,2023,33.33333333333336,-0.165749124114126,-0.15338191544126945,-0.012367208672856567,4.955,5.269391643119144,4.640608356880856,117.0,0.22142857142857134,0.22142857142857134,4.9,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,5.6,4.871428571428572,4.957142857142857,5.159999999999999
RIL,N,0,R I L PROPERTY,2023-05-30,4.6,,,,,30,5,2023,33.33333333333336,-0.16740993038165897,-0.15618751842934736,-0.011222411952311606,4.930000000000001,5.241870418434859,4.618129581565142,-120.0,0.23571428571428563,0.23571428571428563,4.5,4.9,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,5.5,4.828571428571428,4.921428571428572,5.123333333333332
RIL,N,0,R I L PROPERTY,2023-05-31,4.7,,,,,31,5,2023,40.00000000000001,-0.15882611842167194,-0.15671523842781226,-0.002110879993859671,4.92,5.235227570260959,4.60477242973904,42.0,0.24285714285714283,0.24285714285714283,4.7,4.5,4.9,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,5.7,4.814285714285714,4.885714285714285,5.096666666666666
RIL,N,0,R I L PROPERTY,2023-06-01,4.7,,,,,1,6,2023,46.66666666666668,-0.1423137173883875,-0.1538349342199273,0.01152121683153981,4.92,5.235227570260959,4.60477242973904,-39.0,0.24285714285714283,0.24285714285714283,4.8,4.7,4.5,4.9,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,5.5,4.8,4.864285714285714,5.0666666666666655
RIL,N,0,R I L PROPERTY,2023-06-02,4.9,,,,,2,6,2023,46.66666666666668,-0.12775484230660172,-0.1486189158372622,0.02086407353066047,4.915,5.228049516849965,4.601950483150035,7.0,0.24285714285714288,0.24285714285714288,4.9,4.8,4.7,4.5,4.9,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,5.6,4.799999999999999,4.857142857142857,5.046666666666666
RIL,N,0,R I L PROPERTY,2023-06-05,4.8,,,,,5,6,2023,46.66666666666668,-0.11489242060655158,-0.1418736167911201,0.026981196184568512,4.904999999999999,5.205700935534917,4.604299064465081,6.0,0.24285714285714294,0.24285714285714294,4.9,4.9,4.8,4.7,4.5,4.9,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,5.6,4.785714285714286,4.85,5.0233333333333325
RIL,N,0,R I L PROPERTY,2023-06-06,4.9,,,,,6,6,2023,46.66666666666668,-0.10350570935316217,-0.13420003530352853,0.030694325950366363,4.9,5.197356776670005,4.602643223329996,-16.0,0.24285714285714302,0.24285714285714302,4.9,4.9,4.9,4.8,4.7,4.5,4.9,4.8,5.0,4.9,4.9,4.8,4.8,5.0,5.0,5.0,5.0,5.1,5.2,5.0,5.1,5.0,4.9,5.0,5.2,5.1,5.3,5.3,5.4,5.6,4.8,4.842857142857142,5.000000000000001
