COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,OPEN PRICE (Rs.),Date,Month,Year,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,Volume_Change,ATR,ATR_14,CLOSE PRICE (Lag 1),CLOSE PRICE (Lag 2),CLOSE PRICE (Lag 3),CLOSE PRICE (Lag 4),CLOSE PRICE (Lag 5),CLOSE PRICE (Lag 6),CLOSE PRICE (Lag 7),CLOSE PRICE (Lag 8),CLOSE PRICE (Lag 9),CLOSE PRICE (Lag 10),CLOSE PRICE (Lag 11),CLOSE PRICE (Lag 12),CLOSE PRICE (Lag 13),CLOSE PRICE (Lag 14),CLOSE PRICE (Lag 15),CLOSE PRICE (Lag 16),CLOSE PRICE (Lag 17),CLOSE PRICE (Lag 18),CLOSE PRICE (Lag 19),CLOSE PRICE (Lag 20),CLOSE PRICE (Lag 21),CLOSE PRICE (Lag 22),CLOSE PRICE (Lag 23),CLOSE PRICE (Lag 24),CLOSE PRICE (Lag 25),CLOSE PRICE (Lag 26),CLOSE PRICE (Lag 27),CLOSE PRICE (Lag 28),CLOSE PRICE (Lag 29),CLOSE PRICE (Lag 30),MA_7,MA_14,MA_30,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
KZOO,N,0,SHAW WALLACE,2021-12-09,11.3,9,12,2021,43.750000000000036,0.5525219582151681,0.7149897842253586,-0.1624678260101905,11.525,12.250113421255037,10.799886578744964,5.0,0.6857142857142858,0.6857142857142858,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,7.9,8.0,8.0,8.1,8.2,8.0,8.0,11.5,11.607142857142856,10.313333333333334,,,,
KZOO,N,0,SHAW WALLACE,2021-12-10,11.2,10,12,2021,41.93548387096776,0.5164638869547478,0.6752846047712365,-0.15882071781648877,11.535,12.246632666922725,10.823367333077275,199.0,0.6357142857142859,0.6357142857142859,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,7.9,8.0,8.0,8.1,8.2,8.0,11.428571428571429,11.578571428571431,10.423333333333334,,,,
KZOO,N,0,SHAW WALLACE,2021-12-13,11.6,13,12,2021,53.84615384615383,0.5780541287084944,0.6558385095586882,-0.07778438085019379,11.61,12.435641696213489,10.78435830378651,529.0,0.6714285714285716,0.6714285714285716,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,7.9,8.0,8.0,8.1,8.2,11.37142857142857,11.542857142857144,10.536666666666667,,,,
KZOO,N,0,SHAW WALLACE,2021-12-14,13.0,14,12,2021,66.66666666666663,0.6596071200687401,0.6565922316606986,0.0030148884080415383,11.725,12.702375648302489,10.74762435169751,372.0,0.6714285714285716,0.6714285714285716,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,7.9,8.0,8.0,8.1,11.514285714285714,11.564285714285715,10.683333333333334,,,,
KZOO,N,0,SHAW WALLACE,2021-12-15,13.4,15,12,2021,76.08695652173913,0.7877798954071835,0.6828297644099955,0.10495013099718797,11.844999999999999,13.252461320399613,10.437538679600385,340.0,0.7214285714285716,0.7214285714285716,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,7.9,8.0,8.0,11.742857142857144,11.657142857142857,10.85,,,,
KZOO,N,0,SHAW WALLACE,2021-12-16,14.1,16,12,2021,74.46808510638297,0.8712454043429165,0.7205128923965798,0.15073251194633674,11.94,13.621352838764375,10.258647161235624,-849.0,0.7642857142857145,0.7642857142857145,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,7.9,8.0,12.142857142857142,11.828571428571427,11.050000000000002,,,,
KZOO,N,0,SHAW WALLACE,2021-12-17,14.0,17,12,2021,79.54545454545452,0.9107554708385148,0.7585614080849667,0.15219406275354808,12.040000000000001,13.890632893164696,10.189367106835306,-452.0,0.7571428571428573,0.7571428571428573,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,7.9,12.514285714285714,11.992857142857146,11.246666666666666,,,,
KZOO,N,0,SHAW WALLACE,2021-12-20,13.5,20,12,2021,66.66666666666663,0.8914456315306385,0.7851382527741011,0.1063073787565374,12.105,14.02495065726069,10.18504934273931,1.0,0.7214285714285716,0.7214285714285716,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,7.8,12.857142857142858,12.17857142857143,11.440000000000001,,,,
KZOO,N,0,SHAW WALLACE,2021-12-21,13.1,21,12,2021,66.66666666666663,0.8661579154742611,0.8013421853141331,0.06481573016012798,12.15,14.130430575192644,10.169569424807356,19.0,0.7500000000000001,0.7500000000000001,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,8.0,13.128571428571428,12.278571428571428,11.620000000000001,,,,
KZOO,N,0,SHAW WALLACE,2021-12-22,13.5,22,12,2021,66.66666666666666,0.8205204408947697,0.8051778364302605,0.01534260446450919,12.209999999999999,14.218298572895648,10.20170142710435,-164.0,0.742857142857143,0.742857142857143,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,8.1,13.385714285714284,12.378571428571428,11.793333333333335,,,,
KZOO,N,0,SHAW WALLACE,2021-12-23,13.1,23,12,2021,66.66666666666666,0.7674367164704421,0.7976296124382969,-0.030192895967854794,12.275,14.284320387855704,10.265679612144297,254.0,0.742857142857143,0.742857142857143,13.0,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,10.1,13.442857142857141,12.47857142857143,11.956666666666669,,,,
KZOO,N,0,SHAW WALLACE,2021-12-24,13.3,24,12,2021,72.50000000000001,0.7250783942978725,0.783119368810212,-0.05804097451233958,12.345,14.352853003636096,10.337146996363906,-302.0,0.7571428571428572,0.7571428571428572,12.9,13.0,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,11.2,13.414285714285715,12.578571428571431,12.050000000000002,,,,
KZOO,N,0,SHAW WALLACE,2021-12-27,13.5,27,12,2021,75.0,0.723514712888619,0.7711984376258936,-0.04768372473727456,12.465,14.446254254519745,10.483745745480254,230.0,0.7928571428571429,0.7928571428571429,13.0,12.9,13.0,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,11.1,13.271428571428572,12.707142857142859,12.110000000000003,,,,
KZOO,N,0,SHAW WALLACE,2021-12-28,13.7,28,12,2021,75.55555555555556,0.7220216324353448,0.7613630765877839,-0.03934144415243912,12.555,14.572267563079471,10.537732436920528,-138.0,0.7857142857142858,0.7857142857142858,13.5,13.0,12.9,13.0,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,10.8,13.214285714285714,12.864285714285716,12.19,,,,
KZOO,N,0,SHAW WALLACE,2021-12-29,13.8,29,12,2021,69.38775510204081,0.680714841397192,0.7452334295496655,-0.06451858815247358,12.625,14.629074796377033,10.620925203622967,-12.0,0.8142857142857144,0.8142857142857144,13.6,13.5,13.0,12.9,13.0,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,11.6,13.200000000000001,13.028571428571428,12.283333333333333,,,,
KZOO,N,0,SHAW WALLACE,2021-12-30,13.1,30,12,2021,66.0,0.6246401208812902,0.7211147678159905,-0.09647464693470031,12.695,14.645411562506194,10.744588437493807,10.0,0.8285714285714286,0.8285714285714286,13.2,13.6,13.5,13.0,12.9,13.0,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,12.0,13.200000000000001,13.164285714285713,12.336666666666668,,,,
KZOO,N,0,SHAW WALLACE,2021-12-31,13.0,31,12,2021,53.846153846153854,0.5656113213787339,0.6900140785285392,-0.12440275714980531,12.765,14.633604883469557,10.896395116530444,-28.0,0.7428571428571429,0.7428571428571429,13.0,13.2,13.6,13.5,13.0,12.9,13.0,13.2,13.2,13.7,13.9,14.0,13.1,12.6,11.4,11.3,11.3,11.3,11.2,11.5,11.6,11.8,11.8,11.1,11.6,11.6,11.8,12.3,11.9,11.7,13.171428571428573,13.278571428571427,12.370000000000003,,,,
KZOO,N,0,SHAW WALLACE,2022-02-18,12.3,18,2,2022,20.634920634920647,-0.8245159742826953,-0.3263200323517307,-0.4981959419309646,15.25,19.15707859632932,11.34292140367068,-43.0,1.457142857142857,1.457142857142857,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,15.2,14.5,13.4,13.7,13.9,14.2,14.1,13.328571428571427,14.742857142857142,15.393333333333333,,,,
KZOO,N,0,SHAW WALLACE,2022-02-21,12.0,21,2,2022,20.3125,-0.9276587782420904,-0.4465877815298026,-0.4810709967122878,14.930000000000001,18.90206031649756,10.957939683502444,-10.0,1.4,1.4,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,15.2,14.5,13.4,13.7,13.9,14.2,12.9,14.478571428571428,15.323333333333329,,,,
KZOO,N,0,SHAW WALLACE,2022-02-22,11.5,22,2,2022,1.8867924528302211,-1.0058742653528157,-0.5584450782944053,-0.4474291870584104,14.610000000000003,18.571870903074903,10.648129096925103,3.0,1.307142857142857,1.307142857142857,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,15.2,14.5,13.4,13.7,13.9,12.571428571428571,14.207142857142856,15.239999999999998,,,,
KZOO,N,0,SHAW WALLACE,2022-02-23,11.6,23,2,2022,1.7241379310345053,-1.1115317066463728,-0.6690624039647988,-0.44246930268157403,14.290000000000001,18.36916400103849,10.21083599896151,51.0,1.4142857142857146,1.4142857142857146,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,15.2,14.5,13.4,13.7,12.299999999999999,13.842857142857142,15.163333333333332,,,,
KZOO,N,0,SHAW WALLACE,2022-02-24,10.9,24,2,2022,0.0,-1.3332116768148712,-0.8018922585348134,-0.5313194182800578,13.895,18.416050180748055,9.373949819251944,128.0,1.4000000000000001,1.4000000000000001,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,15.2,14.5,13.4,12.0,13.442857142857141,15.069999999999999,,,,
KZOO,N,0,SHAW WALLACE,2022-02-25,9.1,25,2,2022,12.941176470588232,-1.4039499819119587,-0.9223038032102425,-0.4816461787017162,13.585000000000003,18.259353318627973,8.910646681372032,29.0,1.4071428571428573,1.4071428571428573,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,15.2,14.5,11.442857142857145,12.9,14.92333333333333,,,,
KZOO,N,0,SHAW WALLACE,2022-02-28,10.4,28,2,2022,30.208333333333343,-1.299782557336604,-0.9977995540355149,-0.30198300330108907,13.395,18.01599328579563,8.774006714204367,-84.0,1.4285714285714288,1.4285714285714288,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,15.2,11.1,12.45,14.776666666666666,,,,
KZOO,N,0,SHAW WALLACE,2022-03-02,12.1,2,3,2022,32.58426966292136,-1.2033575659190294,-1.038911156412218,-0.16444640950681144,13.215,17.77074824867036,8.65925175132964,-73.0,1.35,1.35,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,15.8,11.028571428571428,12.178571428571429,14.666666666666668,,,,
KZOO,N,0,SHAW WALLACE,2022-03-03,11.9,3,3,2022,33.33333333333333,-1.1779151075044751,-1.0667119466306696,-0.11120316087380555,12.934999999999999,17.272001146802744,8.597998853197254,-110.0,1.2642857142857145,1.2642857142857145,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,17.7,11.014285714285714,11.957142857142859,14.536666666666667,,,,
KZOO,N,0,SHAW WALLACE,2022-03-04,12.0,4,3,2022,37.64705882352941,-1.1206263995443013,-1.077494837213396,-0.043131562330905426,12.68,16.72428121256617,8.63571878743383,-28.0,1.192857142857143,1.192857142857143,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,18.0,10.928571428571429,11.75,14.316666666666666,,,,
KZOO,N,0,SHAW WALLACE,2022-03-07,11.4,7,3,2022,35.16483516483518,-1.1507207007202993,-1.0921400099147767,-0.05858069080552264,12.364999999999998,16.092719777134807,8.63728022286519,131.0,1.25,1.25,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,18.3,10.900000000000002,11.6,14.096666666666668,,,,
KZOO,N,0,SHAW WALLACE,2022-03-08,10.3,8,3,2022,33.33333333333333,-1.209048478556534,-1.1155217036431282,-0.09352677491340589,12.03,15.419829991079336,8.640170008920663,-66.0,1.2714285714285718,1.2714285714285718,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,18.1,10.814285714285715,11.407142857142857,13.830000000000002,,,,
KZOO,N,0,SHAW WALLACE,2022-03-09,10.0,9,3,2022,33.684210526315795,-1.2649001736868417,-1.145397397651871,-0.11950277603497073,11.715,14.828485100925342,8.601514899074658,12.0,1.2714285714285718,1.2714285714285718,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,18.0,10.914285714285713,11.17857142857143,13.55,,,,
KZOO,N,0,SHAW WALLACE,2022-03-10,9.8,10,3,2022,42.5925925925926,-1.182562895812449,-1.1528304972839867,-0.029732398528462323,11.504999999999999,14.227595510866303,8.782404489133695,18.0,1.292857142857143,1.292857142857143,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,17.3,10.814285714285715,10.957142857142857,13.263333333333332,,,,
KZOO,N,0,SHAW WALLACE,2022-03-11,11.0,11,3,2022,41.81818181818182,-1.1524403801466132,-1.152752473856512,0.0003120937098988197,11.315000000000001,13.826677988076767,8.803322011923235,-70.0,1.3214285714285714,1.3214285714285714,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,16.9,10.657142857142858,10.842857142857142,13.046666666666665,,,,
KZOO,N,0,SHAW WALLACE,2022-03-14,10.6,14,3,2022,42.99065420560748,-1.1157068948796844,-1.1453433580611465,0.02963646318146207,11.15,13.484636227721431,8.81536377227857,-58.0,1.3071428571428572,1.3071428571428572,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,16.3,10.414285714285713,10.714285714285714,12.823333333333332,,,,
KZOO,N,0,SHAW WALLACE,2022-03-15,10.5,15,3,2022,41.44144144144145,-1.114098530127766,-1.1390943924744705,0.02499586234670459,10.985,13.233999777678928,8.73600022232107,45.0,1.3142857142857147,1.3142857142857147,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,15.7,10.285714285714286,10.607142857142858,12.62,,,,
KZOO,N,0,SHAW WALLACE,2022-03-16,9.5,16,3,2022,43.80952380952381,-1.1081193437252335,-1.1328993827246232,0.024780038999389742,10.82,12.958961873137694,8.681038126862306,10.0,1.1714285714285713,1.1714285714285713,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,15.5,10.042857142857143,10.471428571428572,12.419999999999998,,,,
KZOO,N,0,SHAW WALLACE,2022-03-18,9.2,18,3,2022,54.02298850574712,-1.0828294473275193,-1.1228853956452025,0.04005594831768322,10.68,12.72022702555116,8.639772974448839,-36.0,1.0642857142857145,1.0642857142857145,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,16.7,9.942857142857141,10.37857142857143,12.223333333333331,,,,
KZOO,N,0,SHAW WALLACE,2022-03-21,9.9,21,3,2022,46.75324675324675,-1.0586526971888262,-1.1100388559539274,0.05138615876510122,10.54,12.464249682890742,8.615750317109256,30.0,1.0071428571428573,1.0071428571428573,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,16.5,9.942857142857141,10.428571428571429,11.99,,,,
KZOO,N,0,SHAW WALLACE,2022-03-22,9.7,22,3,2022,30.0,-1.0356235887076437,-1.0951558025046708,0.05953221379702711,10.415,12.263213931567979,8.56678606843202,40.0,0.9357142857142859,0.9357142857142859,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,16.6,9.971428571428572,10.392857142857142,11.759999999999998,,,,
KZOO,N,0,SHAW WALLACE,2022-03-23,9.6,23,3,2022,29.508196721311478,-1.0137560696559156,-1.0788758559349199,0.06511978627900428,10.3,12.097073644626281,8.50292635537372,-68.0,0.9214285714285716,0.9214285714285716,9.5,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,16.4,9.785714285714286,10.221428571428573,11.523333333333333,,,,
KZOO,N,0,SHAW WALLACE,2022-03-24,9.3,24,3,2022,33.9622641509434,-0.9850706223116177,-1.0601148092102595,0.07504418689864178,10.190000000000001,11.920104955745343,8.45989504425466,13.0,0.8785714285714288,0.8785714285714288,9.4,9.5,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,15.7,9.671428571428573,10.042857142857143,11.29,,,,
KZOO,N,0,SHAW WALLACE,2022-03-25,9.6,25,3,2022,29.411764705882362,-0.9593476009186581,-1.0399613675519392,0.08061376663328113,10.11,11.849812452082379,8.37018754791762,3.0,0.8500000000000003,0.8500000000000003,9.4,9.4,9.5,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,15.0,9.557142857142855,9.921428571428573,11.08,,,,
KZOO,N,0,SHAW WALLACE,2022-03-28,9.0,28,3,2022,34.09090909090909,-0.9601703322954727,-1.0240031605006459,0.06383282820517322,10.105,11.858762871806269,8.351237128193732,7.0,0.8142857142857146,0.8142857142857146,9.3,9.4,9.4,9.5,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,14.0,9.5,9.771428571428572,10.889999999999997,,,,
KZOO,N,0,SHAW WALLACE,2022-03-29,9.1,29,3,2022,33.33333333333333,-1.0057132661970165,-1.02034518163992,0.014631915442903543,10.010000000000002,11.959790811991422,8.060209188008582,17.0,0.835714285714286,0.835714285714286,8.9,9.3,9.4,9.4,9.5,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,13.5,9.4,9.671428571428573,10.719999999999999,,,,
KZOO,N,0,SHAW WALLACE,2022-03-30,7.9,30,3,2022,30.0,-1.093751595992277,-1.0350264645103915,-0.05872513148188552,9.785,11.851550647564004,7.7184493524359965,21.0,0.9000000000000001,0.9000000000000001,8.2,8.9,9.3,9.4,9.4,9.5,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,13.0,9.185714285714285,9.564285714285715,10.543333333333331,,,,
KZOO,N,0,SHAW WALLACE,2022-03-31,7.0,31,3,2022,2.7027027027026946,-1.1582402977293942,-1.0596692311541922,-0.09857106657520198,9.555,11.654097550452484,7.455902449547517,-75.0,0.8500000000000002,0.8500000000000002,7.4,8.2,8.9,9.3,9.4,9.4,9.5,9.6,9.7,9.6,9.7,10.2,10.2,10.8,9.4,9.7,10.3,11.4,11.1,11.9,11.9,10.1,9.0,10.9,11.6,11.7,12.0,12.4,12.5,12.9,8.87142857142857,9.421428571428574,10.356666666666664,,,,
KZOO,N,0,SHAW WALLACE,2022-06-03,7.3,3,6,2022,63.82978723404255,0.19693586369969918,0.21248529490499263,-0.015549431205293451,7.19,9.03664703263994,5.343352967360061,11.0,0.7571428571428572,0.7571428571428572,7.1,7.1,7.2,7.4,7.9,7.9,7.7,7.8,8.3,8.2,7.8,8.1,7.9,6.5,6.0,5.7,5.4,5.9,6.1,6.2,6.1,5.3,5.3,6.4,7.0,7.1,7.3,7.5,6.4,7.1,7.471428571428571,7.635714285714286,6.923333333333334,,,,
KZOO,N,0,SHAW WALLACE,2022-06-06,7.3,6,6,2022,39.99999999999999,0.15618615865992425,0.20122546765597898,-0.04503930899605474,7.239999999999999,9.015150104846585,5.464849895153415,-8.0,0.7071428571428572,0.7071428571428572,7.8,7.1,7.1,7.2,7.4,7.9,7.9,7.7,7.8,8.3,8.2,7.8,8.1,7.9,6.5,6.0,5.7,5.4,5.9,6.1,6.2,6.1,5.3,5.3,6.4,7.0,7.1,7.3,7.5,6.4,7.485714285714286,7.728571428571429,6.946666666666667,,,,
KZOO,N,0,SHAW WALLACE,2022-06-07,6.9,7,6,2022,33.33333333333336,0.09057102042466081,0.17909457820971536,-0.08852355778505455,7.280000000000001,8.961603245026666,5.5983967549733356,28.0,0.6785714285714286,0.6785714285714286,7.1,7.8,7.1,7.1,7.2,7.4,7.9,7.9,7.7,7.8,8.3,8.2,7.8,8.1,7.9,6.5,6.0,5.7,5.4,5.9,6.1,6.2,6.1,5.3,5.3,6.4,7.0,7.1,7.3,7.5,7.371428571428572,7.671428571428571,6.970000000000001,,,,
KZOO,N,0,SHAW WALLACE,2022-06-08,6.5,8,6,2022,39.02439024390245,0.05408541616142415,0.15409274580005713,-0.10000732963863299,7.3549999999999995,8.800828846244112,5.909171153755888,-34.0,0.7071428571428572,0.7071428571428572,6.7,7.1,7.8,7.1,7.1,7.2,7.4,7.9,7.9,7.7,7.8,8.3,8.2,7.8,8.1,7.9,6.5,6.0,5.7,5.4,5.9,6.1,6.2,6.1,5.3,5.3,6.4,7.0,7.1,7.3,7.200000000000001,7.571428571428571,6.943333333333333,,,,
KZOO,N,0,SHAW WALLACE,2022-06-09,7.5,9,6,2022,35.89743589743591,0.04083788671117983,0.13144177398228168,-0.09060388727110186,7.425,8.652534971095797,6.197465028904203,-7.0,0.7071428571428573,0.7071428571428573,6.9,6.7,7.1,7.8,7.1,7.1,7.2,7.4,7.9,7.9,7.7,7.8,8.3,8.2,7.8,8.1,7.9,6.5,6.0,5.7,5.4,5.9,6.1,6.2,6.1,5.3,5.3,6.4,7.0,7.1,7.128571428571429,7.507142857142858,6.930000000000001,,,,
